src,dst,Packet_Size,Protocol,Encryption_Type,Packet_Delay(ms),Attack_label
Node_12,Node_3,1429,TCP,AES-128,17.71,Normal
Node_7,Node_1,971,UDP,AES-192,2.9,Replay_Attack
Node_4,Node_14,1467,UDP,AES-256,10.57,Normal
Node_14,Node_10,1477,TCP,AES-256,9.46,Normal
Node_20,Node_17,1064,TCP,AES-256,14.13,Normal
Node_17,Node_3,1112,TCP,AES-256,9.48,Normal
Node_13,Node_5,527,UDP,AES-192,1.21,Normal
Node_2,Node_12,821,UDP,AES-128,8.74,Normal
Node_10,Node_17,1008,TCP,AES-128,5.14,Normal
Node_19,Node_14,465,UDP,AES-128,10.4,Blackhole_Attack
Node_1,Node_10,1260,UDP,AES-128,17.17,Normal
Node_6,Node_8,203,TCP,AES-128,1.3,Normal
Node_13,Node_15,1143,UDP,AES-128,6,Normal
Node_5,Node_4,1492,UDP,AES-256,7.24,Normal
Node_12,Node_18,576,TCP,AES-192,8.09,Normal
Node_12,Node_16,244,TCP,AES-192,13.7,Normal
Node_12,Node_14,1483,UDP,AES-128,9.13,Normal
Node_11,Node_14,862,UDP,AES-192,12.08,Drop_Attack
Node_4,Node_3,307,TCP,AES-128,6.87,Normal
Node_1,Node_5,1133,TCP,AES-256,11.15,Normal
Node_17,Node_20,456,UDP,AES-256,13.89,Normal
Node_19,Node_6,902,TCP,AES-192,6.34,Normal
Node_11,Node_5,770,UDP,AES-192,13.91,Replay_Attack
Node_8,Node_7,775,UDP,AES-256,10.26,Blackhole_Attack
Node_17,Node_14,1440,TCP,AES-128,15.23,Normal
Node_7,Node_10,361,TCP,AES-256,8.99,Normal
Node_16,Node_19,829,TCP,AES-128,11.91,Normal
Node_4,Node_1,196,TCP,AES-128,9.8,Normal
Node_18,Node_20,508,TCP,AES-256,9.52,Replay_Attack
Node_16,Node_14,769,UDP,AES-256,11.29,Normal
Node_19,Node_1,281,UDP,AES-128,12.68,Normal
Node_14,Node_11,64,TCP,AES-192,3.75,Normal
Node_16,Node_2,1441,TCP,AES-256,17.17,Normal
Node_2,Node_6,1461,UDP,AES-256,0.7,Normal
Node_1,Node_10,864,TCP,AES-192,6.58,Normal
Node_3,Node_20,292,TCP,AES-256,9.53,Normal
Node_9,Node_18,1171,TCP,AES-192,12.06,Blackhole_Attack
Node_14,Node_3,909,TCP,AES-192,17.88,Normal
Node_16,Node_3,996,UDP,AES-192,0.71,Normal
Node_14,Node_20,676,TCP,AES-256,7.46,Normal
Node_4,Node_13,621,UDP,AES-256,0.1,Normal
Node_3,Node_10,261,TCP,AES-192,10.16,Normal
Node_6,Node_16,1031,TCP,AES-192,11.36,Blackhole_Attack
Node_16,Node_11,756,TCP,AES-192,17.95,Normal
Node_9,Node_11,1158,TCP,AES-256,10.6,Normal
Node_18,Node_19,1414,UDP,AES-192,15.22,Normal
Node_19,Node_12,115,TCP,AES-128,12.92,Normal
Node_4,Node_20,475,UDP,AES-128,7.82,Normal
Node_9,Node_3,675,TCP,AES-128,2.96,Drop_Attack
Node_18,Node_10,497,TCP,AES-256,11.38,Normal
Node_3,Node_11,98,UDP,AES-192,2.54,Normal
Node_16,Node_19,959,TCP,AES-192,16.48,Normal
Node_6,Node_8,904,TCP,AES-192,9.19,Normal
Node_8,Node_2,1091,TCP,AES-128,15.98,Normal
Node_10,Node_11,876,UDP,AES-128,7.6,Normal
Node_6,Node_3,150,UDP,AES-192,11.34,Normal
Node_13,Node_19,921,TCP,AES-192,11.05,Normal
Node_7,Node_2,1031,TCP,AES-256,9.77,Normal
Node_19,Node_17,635,UDP,AES-192,7.84,Normal
Node_15,Node_1,1286,UDP,AES-128,11.96,Replay_Attack
Node_12,Node_14,397,UDP,AES-192,5.37,Normal
Node_5,Node_3,180,TCP,AES-128,3.95,Normal
Node_12,Node_16,1273,UDP,AES-192,16.21,Replay_Attack
Node_10,Node_9,214,UDP,AES-192,13.64,Normal
Node_13,Node_8,148,UDP,AES-256,10.33,Normal
Node_6,Node_17,827,UDP,AES-128,18.33,Normal
Node_6,Node_1,399,TCP,AES-192,8.66,Normal
Node_19,Node_6,1213,TCP,AES-256,16.61,Normal
Node_11,Node_7,1005,TCP,AES-128,10.88,Normal
Node_16,Node_13,123,UDP,AES-128,4.88,Replay_Attack
Node_9,Node_18,1308,TCP,AES-128,19.24,Normal
Node_15,Node_17,812,UDP,AES-192,14.95,Normal
Node_9,Node_14,858,UDP,AES-128,9.39,Normal
Node_9,Node_4,665,UDP,AES-128,13.64,Normal
Node_18,Node_17,1191,TCP,AES-192,7.98,Normal
Node_16,Node_10,959,UDP,AES-256,14.15,Normal
Node_15,Node_19,825,UDP,AES-192,0.1,Normal
Node_19,Node_6,631,TCP,AES-192,4.9,Normal
Node_9,Node_14,1166,TCP,AES-256,14.9,Normal
Node_18,Node_12,250,UDP,AES-192,8.75,Blackhole_Attack
Node_7,Node_12,284,TCP,AES-256,11.04,Normal
Node_17,Node_13,556,UDP,AES-256,3.27,Drop_Attack
Node_16,Node_17,967,UDP,AES-192,19.24,Normal
Node_7,Node_20,976,TCP,AES-128,15.95,Normal
Node_17,Node_19,962,TCP,AES-192,9,Normal
Node_19,Node_14,176,UDP,AES-256,7.98,Normal
Node_17,Node_13,961,UDP,AES-256,15.15,Normal
Node_1,Node_12,1469,TCP,AES-256,19.91,Normal
Node_11,Node_17,1159,UDP,AES-192,14.77,Normal
Node_3,Node_14,492,UDP,AES-192,20.86,Normal
Node_18,Node_13,715,TCP,AES-192,5.39,Normal
Node_5,Node_3,664,TCP,AES-256,5.9,Normal
Node_17,Node_5,1351,UDP,AES-256,4.06,Blackhole_Attack
Node_14,Node_18,938,UDP,AES-128,12.21,Normal
Node_9,Node_15,903,TCP,AES-128,10.88,Normal
Node_12,Node_20,549,UDP,AES-192,9.24,Blackhole_Attack
Node_6,Node_7,857,UDP,AES-128,14.05,Normal
Node_9,Node_14,830,UDP,AES-128,16.16,Normal
Node_20,Node_12,1059,UDP,AES-128,2.37,Normal
Node_4,Node_14,1176,TCP,AES-128,7.02,Replay_Attack
Node_15,Node_4,233,TCP,AES-256,14.1,Replay_Attack
Node_3,Node_10,1294,TCP,AES-128,7.66,Normal
Node_18,Node_9,970,UDP,AES-192,6.01,Normal
Node_16,Node_8,658,TCP,AES-128,15.09,Normal
Node_8,Node_3,449,TCP,AES-256,3.55,Normal
Node_3,Node_19,1363,TCP,AES-192,8.49,Normal
Node_9,Node_18,573,UDP,AES-256,11.64,Normal
Node_1,Node_18,620,UDP,AES-256,7.13,Normal
Node_16,Node_7,347,UDP,AES-192,13.92,Normal
Node_11,Node_15,354,UDP,AES-128,7.16,Normal
Node_7,Node_16,173,TCP,AES-192,17.04,Normal
Node_13,Node_18,630,UDP,AES-256,9.37,Normal
Node_20,Node_1,1296,TCP,AES-192,13.36,Normal
Node_1,Node_20,672,UDP,AES-256,13.73,Normal
Node_2,Node_15,365,UDP,AES-192,6.86,Normal
Node_11,Node_18,1153,UDP,AES-128,0.1,Normal
Node_9,Node_11,860,TCP,AES-128,11.8,Blackhole_Attack
Node_5,Node_2,1250,TCP,AES-192,10.36,Normal
Node_8,Node_20,154,TCP,AES-256,12.78,Replay_Attack
Node_3,Node_12,1407,TCP,AES-128,8.87,Normal
Node_17,Node_12,224,TCP,AES-192,7.85,Normal
Node_2,Node_12,659,TCP,AES-256,20.04,Normal
Node_11,Node_6,534,UDP,AES-128,2.64,Blackhole_Attack
Node_15,Node_17,1039,UDP,AES-128,13.67,Normal
Node_2,Node_8,424,TCP,AES-256,7.13,Normal
Node_16,Node_8,651,UDP,AES-256,8.32,Normal
Node_8,Node_6,936,UDP,AES-192,8.41,Normal
Node_10,Node_15,621,TCP,AES-128,5.98,Normal
Node_7,Node_5,511,TCP,AES-256,12.86,Normal
Node_12,Node_9,561,UDP,AES-256,16.95,Normal
Node_16,Node_8,176,UDP,AES-256,12.35,Normal
Node_6,Node_3,1335,UDP,AES-256,10.52,Normal
Node_11,Node_15,1181,TCP,AES-128,5.07,Normal
Node_3,Node_6,1457,TCP,AES-128,12.58,Normal
Node_12,Node_18,1091,TCP,AES-256,20.78,Normal
Node_7,Node_1,1041,TCP,AES-192,8.1,Drop_Attack
Node_14,Node_16,183,UDP,AES-192,8.12,Normal
Node_6,Node_11,583,UDP,AES-192,7.19,Normal
Node_16,Node_11,1403,UDP,AES-128,7.55,Replay_Attack
Node_14,Node_18,1060,TCP,AES-128,0.1,Normal
Node_5,Node_11,386,UDP,AES-192,12.03,Normal
Node_14,Node_8,1235,UDP,AES-192,5.77,Normal
Node_12,Node_18,501,TCP,AES-128,1.95,Normal
Node_1,Node_8,773,UDP,AES-256,13.77,Normal
Node_5,Node_14,453,TCP,AES-256,4.59,Normal
Node_12,Node_2,447,UDP,AES-256,8.31,Replay_Attack
Node_6,Node_4,77,TCP,AES-128,17.33,Normal
Node_15,Node_6,1121,TCP,AES-192,2.95,Normal
Node_14,Node_10,1229,UDP,AES-128,2.34,Normal
Node_20,Node_11,1249,TCP,AES-256,11.35,Normal
Node_4,Node_20,892,UDP,AES-128,15.75,Normal
Node_8,Node_13,911,TCP,AES-128,2.13,Normal
Node_1,Node_7,213,TCP,AES-128,12.04,Normal
Node_17,Node_16,74,TCP,AES-128,12.9,Replay_Attack
Node_2,Node_13,546,TCP,AES-256,0.1,Normal
Node_18,Node_20,545,UDP,AES-192,13.99,Normal
Node_2,Node_18,1233,TCP,AES-192,14.38,Normal
Node_3,Node_16,302,TCP,AES-128,8.44,Normal
Node_18,Node_6,603,UDP,AES-192,16.26,Normal
Node_20,Node_4,313,UDP,AES-128,15.68,Normal
Node_13,Node_15,727,TCP,AES-256,10.52,Normal
Node_17,Node_18,811,UDP,AES-256,7.74,Normal
Node_2,Node_7,1016,TCP,AES-128,5.14,Normal
Node_8,Node_13,172,TCP,AES-256,9.81,Normal
Node_11,Node_1,870,TCP,AES-128,12.85,Normal
Node_2,Node_13,380,UDP,AES-128,8.38,Normal
Node_14,Node_9,1365,UDP,AES-192,0.1,Normal
Node_13,Node_19,915,UDP,AES-192,16.34,Normal
Node_9,Node_15,1321,TCP,AES-192,10.95,Normal
Node_17,Node_10,81,TCP,AES-128,8.1,Normal
Node_1,Node_5,497,UDP,AES-192,14.29,Normal
Node_17,Node_9,1065,TCP,AES-128,17.62,Normal
Node_8,Node_18,429,TCP,AES-128,0.1,Blackhole_Attack
Node_18,Node_8,521,UDP,AES-192,12.17,Normal
Node_6,Node_5,492,TCP,AES-192,2.87,Normal
Node_4,Node_12,629,TCP,AES-192,12.5,Normal
Node_12,Node_16,1167,UDP,AES-192,10.64,Blackhole_Attack
Node_2,Node_1,783,TCP,AES-128,13.18,Normal
Node_13,Node_6,1383,UDP,AES-192,7.5,Normal
Node_8,Node_7,1345,TCP,AES-192,0.63,Normal
Node_19,Node_3,648,TCP,AES-128,7.75,Normal
Node_19,Node_13,525,TCP,AES-192,12.03,Normal
Node_12,Node_13,1448,TCP,AES-256,15.08,Drop_Attack
Node_11,Node_16,736,TCP,AES-256,4.14,Normal
Node_17,Node_8,1193,TCP,AES-128,15.14,Normal
Node_18,Node_9,626,UDP,AES-192,6.76,Normal
Node_11,Node_1,279,TCP,AES-256,11.81,Normal
Node_8,Node_18,815,UDP,AES-128,7.45,Normal
Node_10,Node_6,1325,TCP,AES-128,10.91,Normal
Node_9,Node_12,992,TCP,AES-128,14.46,Normal
Node_15,Node_8,532,UDP,AES-256,3.86,Replay_Attack
Node_7,Node_14,154,UDP,AES-192,6.6,Normal
Node_19,Node_16,233,TCP,AES-192,10.92,Normal
Node_3,Node_2,1157,TCP,AES-192,22.01,Normal
Node_16,Node_15,706,UDP,AES-256,5.68,Normal
Node_20,Node_1,953,TCP,AES-192,20.2,Drop_Attack
Node_13,Node_1,1314,UDP,AES-192,20.02,Normal
Node_4,Node_3,1202,TCP,AES-256,9.51,Normal
Node_3,Node_1,1048,UDP,AES-256,8.51,Normal
Node_8,Node_13,1215,TCP,AES-128,6.54,Normal
Node_11,Node_8,469,UDP,AES-128,9.66,Drop_Attack
Node_5,Node_18,1353,UDP,AES-256,2.97,Blackhole_Attack
Node_16,Node_11,1388,UDP,AES-256,9.62,Normal
Node_9,Node_12,1414,UDP,AES-256,17.48,Normal
Node_9,Node_6,417,TCP,AES-192,6.94,Normal
Node_19,Node_20,1424,TCP,AES-192,8.8,Normal
Node_17,Node_8,175,TCP,AES-128,1.49,Normal
Node_12,Node_19,184,UDP,AES-192,11.87,Normal
Node_8,Node_10,657,TCP,AES-256,11.32,Normal
Node_2,Node_18,1124,UDP,AES-128,10.32,Normal
Node_18,Node_19,555,TCP,AES-256,8.92,Normal
Node_6,Node_16,399,UDP,AES-192,8.54,Normal
Node_7,Node_11,160,UDP,AES-256,12.51,Normal
Node_7,Node_5,1091,TCP,AES-256,9.86,Blackhole_Attack
Node_16,Node_15,1426,TCP,AES-128,11.57,Drop_Attack
Node_2,Node_17,512,UDP,AES-128,11.07,Normal
Node_11,Node_16,599,TCP,AES-192,15.62,Normal
Node_3,Node_18,621,TCP,AES-128,13.38,Normal
Node_1,Node_2,248,TCP,AES-128,10.96,Blackhole_Attack
Node_4,Node_10,1185,TCP,AES-192,17.59,Normal
Node_3,Node_4,570,TCP,AES-128,12.1,Normal
Node_18,Node_3,1252,TCP,AES-192,16.52,Normal
Node_5,Node_10,655,TCP,AES-256,13.03,Normal
Node_14,Node_10,724,UDP,AES-128,0.79,Normal
Node_10,Node_15,1212,TCP,AES-192,16.52,Normal
Node_18,Node_7,486,UDP,AES-192,10.68,Normal
Node_15,Node_10,1062,TCP,AES-256,9.74,Normal
Node_4,Node_11,1119,UDP,AES-256,11.41,Normal
Node_4,Node_7,1492,TCP,AES-256,8.28,Normal
Node_8,Node_18,332,UDP,AES-192,11.14,Normal
Node_19,Node_16,1159,UDP,AES-256,7.04,Normal
Node_5,Node_14,889,UDP,AES-256,16.37,Normal
Node_4,Node_14,1239,TCP,AES-256,9.43,Normal
Node_15,Node_16,1444,TCP,AES-256,8.09,Normal
Node_14,Node_13,791,UDP,AES-192,5.38,Normal
Node_14,Node_12,1286,UDP,AES-192,11.34,Normal
Node_11,Node_16,1068,UDP,AES-192,10.94,Normal
Node_17,Node_1,144,UDP,AES-192,11.94,Drop_Attack
Node_7,Node_9,1036,TCP,AES-128,4.86,Normal
Node_9,Node_16,642,TCP,AES-256,1.99,Normal
Node_14,Node_17,1215,UDP,AES-192,13.13,Normal
Node_15,Node_8,1384,UDP,AES-192,17.42,Normal
Node_1,Node_13,382,TCP,AES-192,4.87,Normal
Node_7,Node_5,200,TCP,AES-128,17.95,Drop_Attack
Node_15,Node_19,1259,TCP,AES-256,11.42,Normal
Node_1,Node_7,1448,TCP,AES-256,9.96,Normal
Node_12,Node_11,1087,UDP,AES-256,8.01,Normal
Node_2,Node_18,1134,TCP,AES-192,3.08,Normal
Node_2,Node_16,1289,TCP,AES-256,14.94,Normal
Node_1,Node_15,324,TCP,AES-256,6.12,Normal
Node_3,Node_13,641,TCP,AES-192,6.1,Normal
Node_3,Node_20,1071,UDP,AES-192,14.96,Blackhole_Attack
Node_10,Node_19,877,UDP,AES-128,0.59,Drop_Attack
Node_6,Node_11,1312,UDP,AES-256,2.38,Normal
Node_9,Node_7,929,UDP,AES-256,9.91,Normal
Node_20,Node_9,277,UDP,AES-128,11.47,Normal
Node_13,Node_16,429,UDP,AES-128,12.42,Normal
Node_13,Node_6,1210,UDP,AES-128,8.49,Blackhole_Attack
Node_4,Node_13,879,UDP,AES-192,22.65,Blackhole_Attack
Node_3,Node_18,1016,TCP,AES-192,8.86,Drop_Attack
Node_20,Node_19,1289,TCP,AES-256,8.85,Normal
Node_16,Node_3,1120,TCP,AES-128,6.02,Normal
Node_8,Node_4,1201,UDP,AES-128,10.62,Normal
Node_7,Node_11,852,TCP,AES-256,13.07,Replay_Attack
Node_16,Node_9,244,UDP,AES-192,16.02,Normal
Node_12,Node_13,678,UDP,AES-128,2.55,Normal
Node_6,Node_9,486,UDP,AES-192,8.77,Normal
Node_14,Node_10,1333,TCP,AES-192,12.23,Normal
Node_13,Node_7,112,TCP,AES-192,12.94,Normal
Node_17,Node_14,694,UDP,AES-192,10.03,Drop_Attack
Node_9,Node_7,730,TCP,AES-192,12.71,Normal
Node_1,Node_4,1224,TCP,AES-192,5.96,Normal
Node_13,Node_9,1008,TCP,AES-192,17.79,Normal
Node_20,Node_14,1344,UDP,AES-192,14.96,Normal
Node_4,Node_8,606,TCP,AES-192,3.28,Normal
Node_5,Node_10,628,UDP,AES-192,4.62,Normal
Node_3,Node_12,506,UDP,AES-128,4.77,Normal
Node_9,Node_7,783,TCP,AES-256,13.39,Normal
Node_13,Node_7,1289,TCP,AES-256,3.58,Normal
Node_13,Node_12,265,TCP,AES-128,8.34,Normal
Node_3,Node_2,134,UDP,AES-256,12.27,Normal
Node_4,Node_7,943,UDP,AES-128,9.67,Normal
Node_9,Node_17,116,TCP,AES-256,11.29,Normal
Node_1,Node_13,163,TCP,AES-192,4.67,Normal
Node_8,Node_20,1448,TCP,AES-256,12.97,Normal
Node_13,Node_5,714,TCP,AES-128,6.93,Normal
Node_14,Node_12,1066,TCP,AES-128,8.38,Normal
Node_20,Node_6,664,TCP,AES-128,11.19,Normal
Node_7,Node_1,118,UDP,AES-128,10.52,Normal
Node_18,Node_4,1113,TCP,AES-256,10.12,Normal
Node_9,Node_13,301,UDP,AES-192,6.25,Normal
Node_16,Node_15,883,TCP,AES-256,8.5,Normal
Node_14,Node_1,1070,TCP,AES-128,10.01,Normal
Node_20,Node_5,549,TCP,AES-256,3.12,Normal
Node_4,Node_9,493,UDP,AES-128,7.69,Drop_Attack
Node_14,Node_6,1176,UDP,AES-256,11.94,Drop_Attack
Node_1,Node_10,1481,TCP,AES-256,3.61,Normal
Node_9,Node_16,1426,UDP,AES-128,15.78,Normal
Node_14,Node_19,403,TCP,AES-128,16.35,Normal
Node_5,Node_11,648,UDP,AES-256,3.77,Normal
Node_4,Node_14,462,UDP,AES-128,16.79,Normal
Node_1,Node_8,1135,UDP,AES-256,9.28,Normal
Node_15,Node_8,353,TCP,AES-128,12.09,Normal
Node_5,Node_10,389,UDP,AES-128,7.52,Normal
Node_18,Node_7,868,TCP,AES-128,14.62,Normal
Node_4,Node_11,765,TCP,AES-256,12.03,Normal
Node_18,Node_9,1040,UDP,AES-256,5.93,Drop_Attack
Node_3,Node_16,932,UDP,AES-128,4.17,Normal
Node_3,Node_1,768,UDP,AES-256,2.7,Normal
Node_2,Node_14,1479,UDP,AES-128,10.94,Normal
Node_7,Node_6,1249,TCP,AES-256,12.86,Drop_Attack
Node_18,Node_8,632,UDP,AES-128,13.25,Normal
Node_19,Node_12,717,TCP,AES-256,9.41,Normal
Node_20,Node_15,1052,UDP,AES-192,4.22,Normal
Node_18,Node_4,723,UDP,AES-128,6.59,Normal
Node_14,Node_6,773,TCP,AES-128,15.76,Normal
Node_6,Node_7,117,UDP,AES-128,7.58,Normal
Node_15,Node_16,319,UDP,AES-256,10.72,Normal
Node_18,Node_16,401,UDP,AES-256,4.62,Normal
Node_5,Node_15,303,UDP,AES-128,11.68,Normal
Node_8,Node_1,724,UDP,AES-256,7.71,Replay_Attack
Node_18,Node_2,1105,TCP,AES-128,15.23,Normal
Node_17,Node_1,1280,TCP,AES-128,13.87,Normal
Node_19,Node_5,793,TCP,AES-256,7.52,Blackhole_Attack
Node_19,Node_9,359,TCP,AES-256,9.37,Normal
Node_9,Node_17,1220,TCP,AES-128,7.24,Replay_Attack
Node_19,Node_5,1267,TCP,AES-128,2.9,Normal
Node_1,Node_2,1441,TCP,AES-128,5.71,Normal
Node_18,Node_5,803,UDP,AES-256,10.99,Normal
Node_19,Node_17,1140,TCP,AES-192,11.63,Normal
Node_9,Node_7,409,UDP,AES-128,10.74,Normal
Node_6,Node_11,164,TCP,AES-256,8.49,Normal
Node_2,Node_1,541,UDP,AES-256,14.67,Replay_Attack
Node_2,Node_14,1174,UDP,AES-128,10.32,Normal
Node_1,Node_18,1108,UDP,AES-256,13.52,Normal
Node_2,Node_19,732,TCP,AES-192,1.13,Replay_Attack
Node_17,Node_14,848,TCP,AES-128,0.1,Normal
Node_19,Node_15,1476,UDP,AES-256,11.42,Normal
Node_4,Node_5,969,TCP,AES-192,2.88,Normal
Node_2,Node_9,894,UDP,AES-256,8.94,Normal
Node_8,Node_17,321,UDP,AES-256,8.49,Normal
Node_1,Node_5,362,UDP,AES-256,17.94,Normal
Node_17,Node_9,1131,TCP,AES-192,12,Normal
Node_5,Node_20,1467,UDP,AES-256,10.83,Normal
Node_14,Node_17,216,UDP,AES-192,14.18,Normal
Node_6,Node_20,1476,UDP,AES-256,11.84,Normal
Node_20,Node_11,1057,TCP,AES-256,7.71,Normal
Node_16,Node_2,155,UDP,AES-128,15.36,Normal
Node_3,Node_2,539,UDP,AES-128,4.45,Normal
Node_8,Node_13,1342,TCP,AES-128,11.62,Normal
Node_16,Node_6,477,UDP,AES-128,2.26,Normal
Node_3,Node_13,720,UDP,AES-192,11.02,Normal
Node_4,Node_10,1429,TCP,AES-256,10.96,Normal
Node_13,Node_4,195,UDP,AES-192,18.38,Replay_Attack
Node_17,Node_18,1335,UDP,AES-256,2.18,Normal
Node_4,Node_6,855,UDP,AES-256,7,Normal
Node_4,Node_17,484,TCP,AES-192,14.11,Normal
Node_14,Node_10,1187,TCP,AES-192,11.68,Normal
Node_7,Node_16,604,TCP,AES-256,10.9,Replay_Attack
Node_2,Node_5,284,TCP,AES-192,5.22,Normal
Node_6,Node_7,624,UDP,AES-128,7.05,Normal
Node_12,Node_9,1228,UDP,AES-128,16.23,Normal
Node_20,Node_17,310,UDP,AES-256,9.74,Normal
Node_11,Node_12,197,UDP,AES-256,11.88,Drop_Attack
Node_13,Node_20,1206,TCP,AES-256,9.42,Normal
Node_9,Node_13,1297,UDP,AES-256,4.08,Normal
Node_7,Node_1,644,UDP,AES-128,14.67,Normal
Node_20,Node_3,132,TCP,AES-192,12.52,Normal
Node_13,Node_19,255,TCP,AES-128,21.53,Normal
Node_7,Node_3,878,UDP,AES-256,4.92,Normal
Node_6,Node_14,852,UDP,AES-128,14.11,Normal
Node_8,Node_2,979,UDP,AES-128,3.44,Normal
Node_19,Node_20,119,UDP,AES-192,10.79,Replay_Attack
Node_15,Node_4,181,TCP,AES-192,14.88,Normal
Node_12,Node_4,100,UDP,AES-256,0.1,Normal
Node_1,Node_19,847,UDP,AES-128,8.98,Normal
Node_10,Node_20,620,UDP,AES-256,7.18,Normal
Node_18,Node_7,1280,TCP,AES-128,6.49,Normal
Node_14,Node_13,744,UDP,AES-256,11.93,Normal
Node_9,Node_16,1108,TCP,AES-128,15.6,Normal
Node_14,Node_18,1186,TCP,AES-128,9.33,Normal
Node_18,Node_13,1348,TCP,AES-128,11.03,Blackhole_Attack
Node_7,Node_1,1068,TCP,AES-192,10.57,Normal
Node_5,Node_9,417,UDP,AES-192,10.01,Normal
Node_18,Node_4,237,TCP,AES-128,4.55,Normal
Node_15,Node_14,265,UDP,AES-128,15.54,Normal
Node_15,Node_18,608,UDP,AES-128,11.48,Normal
Node_15,Node_14,1497,TCP,AES-128,11.97,Normal
Node_5,Node_13,1309,UDP,AES-192,5.97,Normal
Node_3,Node_7,757,UDP,AES-192,7.7,Normal
Node_18,Node_10,966,UDP,AES-128,9.12,Normal
Node_3,Node_10,1238,TCP,AES-128,2.33,Normal
Node_9,Node_1,1482,TCP,AES-192,1.56,Normal
Node_10,Node_11,1234,UDP,AES-128,7,Normal
Node_12,Node_5,288,UDP,AES-192,12.61,Normal
Node_20,Node_15,508,TCP,AES-192,6.73,Normal
Node_13,Node_14,1059,UDP,AES-256,4.91,Normal
Node_9,Node_11,436,TCP,AES-128,5.93,Drop_Attack
Node_19,Node_16,82,UDP,AES-192,7.72,Normal
Node_3,Node_5,332,UDP,AES-192,8.23,Normal
Node_16,Node_15,1191,TCP,AES-192,20.83,Normal
Node_2,Node_15,1111,TCP,AES-128,15.27,Normal
Node_5,Node_16,309,UDP,AES-192,15.12,Normal
Node_20,Node_8,797,TCP,AES-192,15.84,Drop_Attack
Node_15,Node_6,917,UDP,AES-192,5.01,Normal
Node_7,Node_5,954,TCP,AES-128,3.89,Normal
Node_9,Node_5,990,TCP,AES-128,4.47,Normal
Node_18,Node_5,501,TCP,AES-256,16.67,Normal
Node_5,Node_2,169,TCP,AES-192,7.26,Normal
Node_8,Node_2,628,UDP,AES-192,3.74,Normal
Node_1,Node_16,256,UDP,AES-128,7.85,Normal
Node_3,Node_12,890,UDP,AES-256,8.81,Normal
Node_11,Node_15,427,UDP,AES-192,11.34,Normal
Node_4,Node_18,593,TCP,AES-128,11.25,Normal
Node_19,Node_5,290,UDP,AES-128,5.86,Normal
Node_19,Node_14,582,UDP,AES-256,13.43,Normal
Node_3,Node_14,850,TCP,AES-256,6.8,Normal
Node_2,Node_8,335,TCP,AES-128,9.22,Normal
Node_18,Node_17,158,UDP,AES-128,13.43,Replay_Attack
Node_3,Node_12,752,UDP,AES-192,6.79,Normal
Node_3,Node_6,817,TCP,AES-128,7.15,Blackhole_Attack
Node_7,Node_11,95,TCP,AES-192,12.96,Normal
Node_3,Node_20,686,UDP,AES-256,5.71,Normal
Node_12,Node_17,958,UDP,AES-256,8.08,Normal
Node_13,Node_5,768,TCP,AES-192,12.78,Normal
Node_4,Node_5,1058,TCP,AES-256,20.27,Replay_Attack
Node_12,Node_17,1481,UDP,AES-128,13.03,Normal
Node_15,Node_11,843,UDP,AES-256,12.36,Normal
Node_6,Node_8,75,TCP,AES-128,12.65,Normal
Node_6,Node_5,537,UDP,AES-128,4.63,Normal
Node_13,Node_10,530,TCP,AES-256,10.58,Normal
Node_12,Node_3,1291,UDP,AES-256,9.85,Normal
Node_3,Node_4,204,UDP,AES-128,11.61,Normal
Node_20,Node_6,969,TCP,AES-256,10.58,Normal
Node_19,Node_7,177,UDP,AES-192,11.9,Normal
Node_9,Node_5,161,TCP,AES-256,8.44,Normal
Node_16,Node_8,217,TCP,AES-128,10.29,Replay_Attack
Node_9,Node_14,137,TCP,AES-192,3.86,Normal
Node_2,Node_11,1262,UDP,AES-192,8.4,Normal
Node_18,Node_13,773,TCP,AES-128,16.95,Normal
Node_20,Node_12,495,UDP,AES-256,11.59,Normal
Node_5,Node_16,1148,TCP,AES-256,9.9,Normal
Node_20,Node_1,405,UDP,AES-128,19.48,Normal
Node_9,Node_18,1177,TCP,AES-192,3.2,Normal
Node_14,Node_15,794,UDP,AES-192,4.45,Normal
Node_11,Node_10,500,UDP,AES-256,18.56,Normal
Node_18,Node_20,268,UDP,AES-192,10.23,Normal
Node_3,Node_7,1407,UDP,AES-192,8.79,Normal
Node_9,Node_16,599,TCP,AES-128,4,Normal
Node_17,Node_9,1454,UDP,AES-256,12.24,Normal
Node_4,Node_19,387,TCP,AES-128,12.72,Normal
Node_9,Node_10,1363,UDP,AES-192,4.53,Normal
Node_10,Node_19,686,UDP,AES-256,9.3,Normal
Node_20,Node_10,680,UDP,AES-128,8.32,Normal
Node_6,Node_4,1352,UDP,AES-192,11.28,Blackhole_Attack
Node_9,Node_5,841,TCP,AES-192,4.4,Replay_Attack
Node_3,Node_10,543,TCP,AES-192,16.26,Normal
Node_10,Node_14,300,TCP,AES-128,14.58,Normal
Node_12,Node_11,604,UDP,AES-256,8.18,Normal
Node_5,Node_12,1233,TCP,AES-128,8.92,Normal
Node_1,Node_15,1023,UDP,AES-256,9.32,Normal
Node_7,Node_2,1334,UDP,AES-256,6.11,Blackhole_Attack
Node_7,Node_10,883,UDP,AES-128,7.78,Drop_Attack
Node_7,Node_20,301,TCP,AES-256,8.65,Normal
Node_19,Node_7,1188,TCP,AES-256,18.06,Normal
